name	len	score	pvalue
MetaFlye.tres-o3000-3x.N6_contig_1353_length_5688_circularA_MAG_21312	5688	0.16776394844055176	0.15798020998564846
MetaSPAdes.k21-127.N15-D50_NODE_542_length_36386_cov_2.399742_circularA_MAG_3110	36386	0.8974407911300659	0.017920537804970164
MetaFlye.tres-o3000-3x.NX_contig_8637_length_9390_circularA_MAG_7491	9390	0.975865364074707	0.009800589168366191
MetaFlye.tres-o3000-3x.N6_contig_1322_length_106958_circularA_MAG_3795	106958	0.9014317989349365	0.0175995165798021
MetaSPAdes.k21-143.D67_NODE_2036_length_9643_cov_3.882402_circularA_MAG_1260	9643	0.11676297336816788	0.18037616134149104
MetaSPAdes.k21-127.N20-D76_NODE_5190_length_4862_cov_4.574661_circularA_MAG_3285	4862	0.08319094777107239	0.20101593775964952
MetaFlye.tres-o3000-3x.N14_contig_1853_length_4753_circularA_MAG_6064	4753	0.8331876993179321	0.0226792053780497
MetaSPAdes.k21-143.D34_NODE_4036_length_4475_cov_2.322235_circularA_MAG_10793	4475	0.9335352182388306	0.015257949996223279
MetaSPAdes.k21-143.D66_NODE_2309_length_4148_cov_30.805689_circularA_MAG_4366	4148	0.9726018905639648	0.01027267920537805
MetaSPAdes.k21-127.N24-D22_NODE_444_length_43518_cov_1.294138_circularA_MAG_817	43518	0.9476300477981567	0.014030515899992447
MetaSPAdes.k21-143.D8_NODE_3442_length_6076_cov_2.504115_circularA_MAG_7583	6076	0.13247641921043396	0.17265276833597704
MetaFlye.tres-o3000-3x.N7_contig_2027_length_3644_circularA_MAG_691	3644	0.4018256664276123	0.096098647934134
MetaSPAdes.k21-127.N30-D8_NODE_294_length_62501_cov_1.896322_circularA_MAG_3477	62501	0.9997483491897583	0.002228264974695974
MetaFlye.tres-o3000-3x.N14_contig_1859_length_5282_circularA_MAG_1481	5282	0.42089301347732544	0.0916043507817811
MetaSPAdes.k21-127.N25-D93_NODE_1945_length_2749_cov_120.718807_circularA_MAG_2563	2749	0.8513568639755249	0.02145177128181887
MetaSPAdes.k21-143.D47_NODE_5339_length_4076_cov_0.738224_circularA_MAG_1456	4076	0.09933412075042725	0.19000679809653298
MetaSPAdes.k21-143.D51_NODE_3597_length_2739_cov_0.533041_circularA_MAG_8945	2739	0.04273339733481407	0.24516579802099855
MetaSPAdes.k21-127.N22-D90_NODE_622_length_32787_cov_17.273859_circularA_MAG_2420	32787	0.9255821704864502	0.01589999244655941
MetaFlye.tres-o3000-3x.N11_contig_1102_length_5606_circularA_MAG_13830	5606	0.7849286794662476	0.02656922728302742
MetaSPAdes.k21-143.D7_NODE_4426_length_3684_cov_1.027687_circularA_MAG_691	3684	0.29951924085617065	0.1193632449580784
MetaSPAdes.k21-127.N28-D74_NODE_2817_length_9643_cov_12.904075_circularA_MAG_1260	9643	0.11764926463365555	0.1799607221089206
MetaSPAdes.k21-127.N16-D111_NODE_4947_length_4883_cov_6.777596_circularA_MAG_4616	4883	0.9812851548194885	0.009120779515069115
MetaFlye.tres-o3000-3x.N12_contig_147_length_2779_circularA_MAG_1723	2779	0.5888208150863647	0.04356446861545434
MetaFlye.tres-o3000-3x.NX_contig_4157_length_12174_circularA_MAG_1284	12174	0.17993879318237305	0.153901352065866
MetaSPAdes.k21-143.D17_NODE_2748_length_9643_cov_1.911853_circularA_MAG_1260	9643	0.1182727962732315	0.17958305007931114
MetaSPAdes.k21-143.D93_NODE_1531_length_4148_cov_92.402604_circularA_MAG_1472	4148	0.8919405937194824	0.018317093436060125
MetaSPAdes.k21-143.D123_NODE_2601_length_4148_cov_33.146818_circularA_MAG_4366	4148	0.9728302359580994	0.010234912002417102
MetaSPAdes.k21-143.D5_NODE_349_length_50013_cov_4.017595_circularA_MAG_1532	50013	0.5683627128601074	0.045849384394591734
MetaSPAdes.k21-143.D18_NODE_6386_length_2749_cov_15.296835_circularA_MAG_2563	2749	0.834932804107666	0.022565903769166857
MetaFlye.tres-o3000-3x.NX_contig_8561_length_9154_circularA_MAG_5691	9154	0.8558874726295471	0.021130750056650806
MetaSPAdes.k21-127.N31-D58_NODE_3590_length_2811_cov_5.289221_circularA_MAG_1	2811	0.6911096572875977	0.03385829745449052
MetaSPAdes.k21-143.D28_NODE_5575_length_4361_cov_2.822059_circularA_MAG_893	4361	0.20045852661132812	0.1467444671047662
MetaSPAdes.k21-143.D54_NODE_6753_length_2749_cov_45.215351_circularA_MAG_2563	2749	0.8199737071990967	0.023736687060956267
MetaSPAdes.k21-127.N6-D4_NODE_3902_length_5022_cov_2.157905_circularA_MAG_3925	5022	0.42888543009757996	0.08935720220560465
MetaSPAdes.k21-127.N16-D111_NODE_2599_length_9643_cov_14.471949_circularA_MAG_1260	9643	0.11805026233196259	0.17969635168819398
MetaSPAdes.k21-143.D26_NODE_2851_length_6076_cov_4.312541_circularA_MAG_7583	6076	0.12955743074417114	0.17401238764257118
MetaSPAdes.k21-127.N30-D16_NODE_3986_length_4862_cov_5.298848_circularA_MAG_3285	4862	0.10252522677183151	0.18817508875292696
MetaFlye.tres-o3000-3x.N7_contig_1293_length_13050_circularA_MAG_776	13050	0.1233433187007904	0.17703376387944708
MetaFlye.tres-o3000-3x.N26_contig_915_length_6647_circularA_MAG_15220	6647	0.511401891708374	0.05687740765918876
MetaFlye.tres-o3000-3x.NX_contig_8834_length_2770_circularA_MAG_4052	2770	0.9892818927764893	0.007572324193670217
MetaSPAdes.k21-143.D20_NODE_5559_length_3684_cov_0.921281_circularA_MAG_691	3684	0.25929614901542664	0.12988141098270262
MetaSPAdes.k21-143.D110_NODE_3661_length_4148_cov_71.529653_circularA_MAG_1472	4148	0.866366982460022	0.02037540599743183
MetaSPAdes.k21-143.D5_NODE_1913_length_9643_cov_2.833765_circularA_MAG_1260	9643	0.11830375343561172	0.1795452828763502
MetaSPAdes.k21-127.N25-D87_NODE_1302_length_4475_cov_18.048268_circularA_MAG_10793	4475	0.9346175193786621	0.015182415590301382
MetaFlye.tres-o3000-3x.N31_contig_45_length_11909_circularA_MAG_1035	11909	0.7130537033081055	0.03196993730644308
MetaSPAdes.k21-143.D97_NODE_826_length_34258_cov_1.899644_circularA_MAG_6172	34258	0.9999738931655884	0.0008875292695822947
MetaSPAdes.k21-127.N30-D117_NODE_2805_length_7335_cov_8.476619_circularA_MAG_4932	7335	0.20562922954559326	0.14508271017448449
MetaSPAdes.k21-143.D61_NODE_3199_length_5316_cov_8.389202_circularA_MAG_3047	5316	0.970944344997406	0.01066923483646801
MetaSPAdes.k21-127.N15-D95_NODE_3044_length_6069_cov_0.874444_circularA_MAG_7583	6069	0.1445217877626419	0.16717652390663948
MetaSPAdes.k21-143.D97_NODE_2511_length_9643_cov_3.754330_circularA_MAG_1260	9643	0.11783063411712646	0.17986630410151824
MetaSPAdes.k21-127.N23-D24_NODE_3775_length_4148_cov_97.091369_circularA_MAG_4366	4148	0.9725019931793213	0.010329330009819473
MetaFlye.tres-o3000-3x.N5_contig_1089_length_28096_circularA_MAG_613	28096	0.8923283815383911	0.018279326233099177
MetaSPAdes.k21-127.N5-D127_NODE_3006_length_4461_cov_1.964134_circularA_MAG_3124	4461	0.9954932928085327	0.005948334466349422
MetaSPAdes.k21-127.N27-D46_NODE_805_length_9643_cov_7.152131_circularA_MAG_1260	9643	0.11474034190177917	0.18116927260367097
MetaSPAdes.k21-127.N31-D58_NODE_3804_length_2621_cov_8.842427_circularA_MAG_3874	2621	0.055043816566467285	0.22828385829745448
MetaFlye.tres-o3000-3x.N31_contig_64_length_5976_circularA_MAG_5819	5976	0.6792039275169373	0.03485912833295566
MetaSPAdes.k21-127.N28-D97_NODE_8437_length_2749_cov_610.376864_circularA_MAG_2563	2749	0.8240052461624146	0.023396782234307727
MetaSPAdes.k21-143.D109_NODE_2357_length_7998_cov_2.834084_circularA_MAG_1941	7998	0.5949435234069824	0.042997960571040106
MetaSPAdes.k21-127.N20-D55_NODE_232_length_109372_cov_7.962961_circularA_MAG_20	109372	0.9778921604156494	0.009555102349120024
MetaSPAdes.k21-143.D128_NODE_3788_length_5500_cov_0.784545_circularA_MAG_810	5500	0.8035110831260681	0.02492635395422615
MetaFlye.tres-o3000-3x.N7_contig_2021_length_79798_circularA_MAG_823	79798	0.9868935346603394	0.008119948636603973
MetaSPAdes.k21-143.D110_NODE_2128_length_7927_cov_0.992431_circularA_MAG_2269	7927	0.8798321485519409	0.019261273510083842
MetaSPAdes.k21-143.D66_NODE_1261_length_9643_cov_2.540599_circularA_MAG_1260	9643	0.11774729192256927	0.17992295490595966
MetaSPAdes.k21-127.N15-D73_NODE_4122_length_4148_cov_143.981919_circularA_MAG_1472	4148	0.8794605135917664	0.019299040713044793
MetaFlye.tres-o3000-3x.NX_contig_6078_length_8790_circularA_MAG_591	8790	0.07150457054376602	0.2111941989576252
MetaSPAdes.k21-127.N19-D129_NODE_1009_length_9643_cov_12.585917_circularA_MAG_1260	9643	0.1182727962732315	0.17958305007931114
MetaSPAdes.k21-127.N8-D17_NODE_4135_length_7998_cov_1.947862_circularA_MAG_1941	7998	0.5963199138641357	0.04279024095475489
MetaSPAdes.k21-143.D49_NODE_670_length_27125_cov_0.389972_circularA_MAG_2752	27125	0.6948448419570923	0.03348062542488103
MetaSPAdes.k21-143.D97_NODE_3842_length_6076_cov_8.476794_circularA_MAG_7583	6076	0.13227543234825134	0.17276606994485988
MetaSPAdes.k21-143.D17_NODE_11423_length_2811_cov_1.165422_circularA_MAG_1	2811	0.6749644875526428	0.035142382355162774
MetaSPAdes.k21-127.N20-D91_NODE_6810_length_3667_cov_0.148320_circularA_MAG_10773	3667	0.9991933107376099	0.003285746657602538
MetaFlye.tres-o3000-3x.N7_contig_1899_length_5957_circularA_MAG_2086	5957	0.8034305572509766	0.02492635395422615
MetaFlye.tres-o3000-3x.N31_contig_940_length_4141_circularA_MAG_6165	4141	0.9223284125328064	0.016107712062844625
MetaSPAdes.k21-127.N20-D91_NODE_2197_length_11607_cov_2.643577_circularA_MAG_7710	11607	1.0	0.0
MetaSPAdes.k21-143.D56_NODE_3440_length_3295_cov_1.699545_circularA_MAG_1062	3295	0.15528036653995514	0.16283329556613038
MetaFlye.tres-o3000-3x.NX_contig_3912_length_10388_circularA_MAG_534	10388	0.0018223972292616963	0.4661039353425485
MetaSPAdes.k21-127.N31-D68_NODE_2223_length_3684_cov_11.377850_circularA_MAG_691	3684	0.2999449372291565	0.11923105974771508
MetaSPAdes.k21-143.D63_NODE_5753_length_2749_cov_13.702801_circularA_MAG_2563	2749	0.8332758545875549	0.0226792053780497
MetaFlye.tres-o3000-3x.NX_contig_6158_length_7316_circularA_MAG_2114	7316	0.15674155950546265	0.16204018430395045
MetaSPAdes.k21-143.D115_NODE_1483_length_6185_cov_1.288763_circularA_MAG_2086	6185	0.871192991733551	0.02003550117078329
MetaFlye.tres-o3000-3x.NX_contig_5768_length_11383_circularA_MAG_8125	11383	0.20601487159729004	0.1450071757685626
MetaFlye.tres-o3000-3x.N22_contig_981_length_44576_circularA_MAG_2168	44576	0.9963563680648804	0.005627313241181358
MetaFlye.tres-o3000-3x.N15_contig_804_length_9509_circularA_MAG_2951	9509	0.9999895691871643	0.0006609260518166025
MetaSPAdes.k21-127.N22-D128_NODE_3757_length_6076_cov_13.537525_circularA_MAG_7583	6076	0.13806158304214478	0.170462270564242
MetaSPAdes.k21-143.D103_NODE_9368_length_2749_cov_58.077119_circularA_MAG_2563	2749	0.834932804107666	0.022565903769166857
MetaSPAdes.k21-127.N16-D11_NODE_6541_length_3684_cov_31.820033_circularA_MAG_691	3684	0.2905465364456177	0.12183699675202055
MetaFlye.tres-o3000-3x.N10_contig_1565_length_6859_circularA_MAG_1481	6859	0.07254314422607422	0.21008006647027722
MetaSPAdes.k21-127.N20-D91_NODE_2672_length_9643_cov_16.982474_circularA_MAG_1260	9643	0.12119515240192413	0.17831784878011933
MetaSPAdes.k21-143.D79_NODE_3388_length_6076_cov_2.979263_circularA_MAG_7583	6076	0.13047048449516296	0.17359694841000076
MetaSPAdes.k21-143.D2_NODE_3021_length_9643_cov_8.203360_circularA_MAG_1260	9643	0.12196680903434753	0.1777702243371856
MetaSPAdes.k21-127.N16-D11_NODE_5656_length_4355_cov_2.194719_circularA_MAG_4731	4355	0.9968302249908447	0.005381826421935192
MetaFlye.tres-o3000-3x.N10_contig_2877_length_4325_circularA_MAG_10793	4325	0.9378923773765564	0.01495581237253569
MetaSPAdes.k21-143.D126_NODE_4211_length_5508_cov_0.963145_circularA_MAG_7491	5508	0.9773502349853516	0.009592869552080973
MetaSPAdes.k21-143.D65_NODE_2363_length_9643_cov_4.363476_circularA_MAG_1260	9643	0.11640723794698715	0.18054611375481533
MetaFlye.tres-o3000-3x.N6_contig_403_length_5386_circularA_MAG_5856	5386	0.132855623960495	0.17257723393005514
MetaSPAdes.k21-127.N26-D21_NODE_3580_length_6076_cov_8.032093_circularA_MAG_7583	6076	0.1448211818933487	0.16704433869627616
MetaFlye.tres-o3000-3x.NX_contig_3306_length_4625_circularA_MAG_533	4625	0.2484903484582901	0.1328461364151371
MetaSPAdes.k21-143.D64_NODE_2604_length_5149_cov_0.253059_circularA_MAG_1732	5149	0.5024036765098572	0.060351990331596043
MetaSPAdes.k21-143.D12_NODE_9117_length_2749_cov_53.831575_circularA_MAG_2563	2749	0.8513568639755249	0.02145177128181887
MetaSPAdes.k21-143.D113_NODE_3387_length_7998_cov_2.565266_circularA_MAG_1941	7998	0.6005809307098389	0.04226150011330161
MetaSPAdes.k21-127.N24-D22_NODE_2713_length_9643_cov_7.170279_circularA_MAG_1260	9643	0.1182727962732315	0.17958305007931114
MetaFlye.tres-o3000-3x.N21_contig_711_length_97150_circularA_MAG_1050	97150	0.15993714332580566	0.16081275020771962
MetaFlye.tres-o3000-3x.N15_contig_916_length_5213_circularA_MAG_3047	5213	0.9853287935256958	0.008478737064732986
MetaSPAdes.k21-143.D63_NODE_2670_length_5603_cov_0.854185_circularA_MAG_738	5603	0.9439411163330078	0.014276002719238613
MetaSPAdes.k21-143.D26_NODE_1847_length_9474_cov_0.584547_circularA_MAG_6789	9474	0.5588477253913879	0.04703905128786162
MetaSPAdes.k21-127.N27-D122_NODE_1738_length_5316_cov_2.671369_circularA_MAG_3047	5316	0.9645488858222961	0.011632298511972203
MetaFlye.tres-o3000-3x.N1_contig_1567_length_7078_circularA_MAG_1231	7078	0.23686745762825012	0.13582974544905205
MetaSPAdes.k21-127.N22-D54_NODE_5843_length_3295_cov_13.854628_circularA_MAG_2966	3295	0.17497560381889343	0.15535538937986254
MetaFlye.tres-o3000-3x.NX_contig_5271_length_12567_circularA_MAG_1558	12567	0.5755953192710876	0.045018505929450864
MetaFlye.tres-o3000-3x.N10_contig_2694_length_3433_circularA_MAG_7714	3433	0.1663176715373993	0.15828234760933604
MetaFlye.tres-o3000-3x.N15_contig_507_length_3124_circularA_MAG_1073	3124	0.22003522515296936	0.14038069340584636
MetaFlye.tres-o3000-3x.N10_contig_1265_length_52429_circularA_MAG_15192	52429	0.6399093270301819	0.0381448749905582
MetaFlye.tres-o3000-3x.NX_contig_3899_length_9482_circularA_MAG_1260	9482	0.11473909765481949	0.18116927260367097
MetaFlye.tres-o3000-3x.N5_contig_818_length_22898_circularA_MAG_947	22898	0.18040797114372253	0.1536747488481003
MetaFlye.tres-o3000-3x.N14_contig_1911_length_3241_circularA_MAG_613	3241	0.048279255628585815	0.23680036256514841
MetaSPAdes.k21-143.D126_NODE_2522_length_9643_cov_2.930208_circularA_MAG_1260	9643	0.12478473782539368	0.17635395422615002
MetaFlye.tres-o3000-3x.NX_contig_6876_length_7919_circularA_MAG_1941	7919	0.5864138007164001	0.04380995543470051
MetaSPAdes.k21-127.N28-D12_NODE_7427_length_3295_cov_4.031866_circularA_MAG_1062	3295	0.1562616229057312	0.16234232192763803
MetaSPAdes.k21-143.D89_NODE_2381_length_9643_cov_4.391579_circularA_MAG_1260	9643	0.11507266759872437	0.18098043658886623
MetaFlye.tres-o3000-3x.N28_contig_1280_length_5308_circularA_MAG_3047	5308	0.9698032140731812	0.010876954452753228
MetaSPAdes.k21-127.N19-D7_NODE_2466_length_6085_cov_2.178636_circularA_MAG_2086	6085	0.87102210521698	0.020054384772263765
MetaSPAdes.k21-127.N8-D17_NODE_276_length_80559_cov_2.079980_circularA_MAG_823	80559	0.979049801826477	0.009422917138756703
MetaSPAdes.k21-127.N27-D122_NODE_1529_length_6085_cov_3.927034_circularA_MAG_2086	6085	0.8703058958053589	0.02011103557670519
MetaSPAdes.k21-127.N29-D115_NODE_2612_length_3295_cov_1.736267_circularA_MAG_1062	3295	0.15557721257209778	0.16266334315280612
MetaSPAdes.k21-143.D40_NODE_4078_length_2934_cov_21.958078_circularA_MAG_377	2934	0.7128340005874634	0.03198882090792356
MetaSPAdes.k21-143.D53_NODE_4477_length_6076_cov_5.831633_circularA_MAG_7583	6076	0.13424210250377655	0.17206737669008232
MetaSPAdes.k21-127.N15-D65_NODE_4423_length_5505_cov_2.680291_circularA_MAG_6863	5505	0.8680049180984497	0.020262104388548984
MetaFlye.tres-o3000-3x.N20_contig_921_length_18406_circularA_MAG_25791	18406	0.3283463716506958	0.11279175164287333
MetaSPAdes.k21-127.N24-D120_NODE_8420_length_2749_cov_331.241542_circularA_MAG_2563	2749	0.8240052461624146	0.023396782234307727
MetaSPAdes.k21-127.N18-D124_NODE_5276_length_3684_cov_2.949511_circularA_MAG_691	3684	0.30067604780197144	0.1190799909358713
MetaSPAdes.k21-143.D14_NODE_8881_length_3295_cov_6.492868_circularA_MAG_2966	3295	0.1846397966146469	0.15223959513558427
MetaSPAdes.k21-143.D108_NODE_2821_length_2749_cov_50.907603_circularA_MAG_2563	2749	0.834932804107666	0.022565903769166857
MetaSPAdes.k21-143.D66_NODE_1714_length_6085_cov_0.986853_circularA_MAG_2086	6085	0.8771482706069946	0.019563411133771434
MetaSPAdes.k21-143.D103_NODE_5080_length_4883_cov_1.958632_circularA_MAG_4616	4883	0.9812839031219482	0.009120779515069115
MetaSPAdes.k21-143.D9_NODE_1386_length_9643_cov_3.286425_circularA_MAG_1260	9643	0.11896319687366486	0.17918649444822116
MetaSPAdes.k21-127.N20-D88_NODE_8713_length_2749_cov_437.939251_circularA_MAG_2563	2749	0.8127410411834717	0.024227660699448598
MetaSPAdes.k21-143.D39_NODE_2569_length_5316_cov_0.606471_circularA_MAG_3047	5316	0.9665164351463318	0.01144346249716746
MetaSPAdes.k21-127.N21-D77_NODE_2154_length_2749_cov_480.173518_circularA_MAG_2563	2749	0.8240052461624146	0.023396782234307727
MetaSPAdes.k21-127.N29-D43_NODE_1560_length_7468_cov_2.193626_circularA_MAG_4470	7468	0.05125436931848526	0.23279703905128787
MetaSPAdes.k21-127.N12-D109_NODE_4880_length_5451_cov_7.962392_circularA_MAG_2868	5451	0.8516727685928345	0.02141400407885792
MetaSPAdes.k21-143.D87_NODE_1278_length_6085_cov_8.788003_circularA_MAG_2086	6085	0.8708891272544861	0.020092151975224716
MetaSPAdes.k21-143.D76_NODE_4502_length_5316_cov_0.596125_circularA_MAG_3047	5316	0.9779068231582642	0.009555102349120024
MetaSPAdes.k21-143.D7_NODE_1437_length_9643_cov_3.458260_circularA_MAG_1260	9643	0.11791761964559555	0.17980965329707682
MetaSPAdes.k21-127.N28-D97_NODE_7298_length_3295_cov_1.762064_circularA_MAG_1062	3295	0.1570044755935669	0.16196464989802856
MetaSPAdes.k21-143.D12_NODE_7462_length_3295_cov_1.205159_circularA_MAG_1062	3295	0.15672048926353455	0.16205906790543093
MetaSPAdes.k21-143.D119_NODE_1939_length_6085_cov_1.921611_circularA_MAG_2086	6085	0.8711356520652771	0.020054384772263765
MetaSPAdes.k21-143.D69_NODE_1796_length_9643_cov_1.790936_circularA_MAG_1260	9643	0.11876782029867172	0.17928091245562353
MetaSPAdes.k21-143.D20_NODE_7272_length_2749_cov_39.173154_circularA_MAG_2563	2749	0.7926025390625	0.025946068434171764
MetaSPAdes.k21-127.N31-D3_NODE_1963_length_4433_cov_0.454525_circularA_MAG_3124	4433	0.982899010181427	0.008894176297303422
MetaSPAdes.k21-127.N23-D10_NODE_2923_length_6085_cov_34.091372_circularA_MAG_2086	6085	0.874880313873291	0.019808897953017598
MetaSPAdes.k21-143.D120_NODE_3719_length_5316_cov_8.568849_circularA_MAG_3047	5316	0.9718451499938965	0.010518166024624217
MetaFlye.tres-o3000-3x.NX_contig_5570_length_11103_circularA_MAG_435	11103	0.42595329880714417	0.0902824986781479
MetaSPAdes.k21-143.D120_NODE_7924_length_2749_cov_98.825391_circularA_MAG_2563	2749	0.8217859268188477	0.023566734647631996
MetaSPAdes.k21-127.N31-D19_NODE_2045_length_5716_cov_6.153779_circularA_MAG_7677	5716	0.17514628171920776	0.15533650577838207
MetaSPAdes.k21-127.N27-D46_NODE_1970_length_4148_cov_65.297252_circularA_MAG_4366	4148	0.9680271744728088	0.011254626482362716
MetaSPAdes.k21-127.N29-D115_NODE_982_length_9643_cov_23.404231_circularA_MAG_1260	9643	0.11684702336788177	0.1803383941385301
MetaSPAdes.k21-143.D104_NODE_1694_length_9643_cov_1.336306_circularA_MAG_1260	9643	0.12196680903434753	0.1777702243371856
MetaSPAdes.k21-143.D14_NODE_6093_length_4461_cov_0.674288_circularA_MAG_3124	4461	0.9960265755653381	0.005778382053025153
MetaSPAdes.k21-143.D73_NODE_4037_length_4883_cov_2.654720_circularA_MAG_4616	4883	0.9807410836219788	0.009215197522471486
MetaSPAdes.k21-143.D121_NODE_1132_length_8843_cov_3.041276_circularA_MAG_685	8843	0.1396906077861786	0.16955585769317924
MetaSPAdes.k21-127.N16-D111_NODE_667_length_36386_cov_2.746304_circularA_MAG_3110	36386	0.8975194692611694	0.017882770602009216
MetaFlye.tres-o3000-3x.N7_contig_83_length_4042_circularA_MAG_12716	4042	0.14951395988464355	0.16479719012009972
MetaSPAdes.k21-143.D73_NODE_6952_length_2749_cov_85.556930_circularA_MAG_2563	2749	0.8246059417724609	0.023396782234307727
MetaSPAdes.k21-127.N15-D50_NODE_596_length_32787_cov_15.633239_circularA_MAG_2420	32787	0.9284161329269409	0.015711156431754664
MetaSPAdes.k21-127.N28-D1_NODE_8032_length_2647_cov_1.360030_circularA_MAG_111	2647	0.4252963960170746	0.09047133469295264
MetaSPAdes.k21-127.N28-D83_NODE_592_length_44520_cov_4.695173_circularA_MAG_2168	44520	0.9986542463302612	0.004078857919782461
MetaSPAdes.k21-143.D69_NODE_6649_length_2749_cov_4.328119_circularA_MAG_2563	2749	0.8288732767105103	0.02307576100913966
MetaSPAdes.k21-127.N19-D7_NODE_3907_length_3684_cov_3.440282_circularA_MAG_691	3684	0.29019325971603394	0.12195029836090339
MetaSPAdes.k21-143.D80_NODE_3888_length_4883_cov_1.795208_circularA_MAG_4616	4883	0.9813466668128967	0.009083012312108165
MetaSPAdes.k21-143.D78_NODE_808_length_30625_cov_4.435918_circularA_MAG_238	30625	0.9135391712188721	0.01673087091170028
MetaSPAdes.k21-143.D107_NODE_7249_length_2749_cov_45.971262_circularA_MAG_2563	2749	0.8164758086204529	0.02398217388020243
MetaSPAdes.k21-143.D33_NODE_7335_length_2749_cov_81.406693_circularA_MAG_2563	2749	0.8192274570465088	0.023831105068358636
MetaSPAdes.k21-127.N28-D97_NODE_279_length_80902_cov_1.228709_circularA_MAG_823	80902	0.985234260559082	0.00849762066621346
MetaSPAdes.k21-127.N21-D98_NODE_2908_length_2811_cov_2.808965_circularA_MAG_1	2811	0.6824185848236084	0.03459475791222902
MetaFlye.tres-o3000-3x.N1_contig_1122_length_7189_circularA_MAG_1462	7189	0.12784844636917114	0.17471108089734874
MetaSPAdes.k21-127.N14-D28_NODE_7501_length_4148_cov_83.285439_circularA_MAG_4366	4148	0.9691023826599121	0.011009139663116549
MetaSPAdes.k21-143.D115_NODE_1196_length_9643_cov_7.034740_circularA_MAG_1260	9643	0.1182727962732315	0.17958305007931114
MetaFlye.tres-o3000-3x.N8_contig_653_length_5494_circularA_MAG_475	5494	0.060248635709285736	0.22258101065035124
MetaSPAdes.k21-127.N23-D10_NODE_3778_length_4355_cov_1.749483_circularA_MAG_4731	4355	0.9966893196105957	0.005438477226376614
MetaFlye.tres-o3000-3x.NX_contig_6965_length_8499_circularA_MAG_32148	8499	0.03754091262817383	0.2536823022886925
MetaSPAdes.k21-143.D16_NODE_5969_length_2749_cov_68.883230_circularA_MAG_2563	2749	0.822731614112854	0.023510083843190574
MetaFlye.tres-o3000-3x.NX_contig_7351_length_5366_circularA_MAG_250	5366	0.580660879611969	0.04437646347911474
MetaSPAdes.k21-143.D19_NODE_4057_length_2621_cov_0.367035_circularA_MAG_3874	2621	0.0640796348452568	0.21801117909207643
MetaSPAdes.k21-143.D92_NODE_1348_length_9643_cov_6.401846_circularA_MAG_1260	9643	0.11844773590564728	0.17945086486894782
MetaFlye.tres-o3000-3x.N5_contig_931_length_4135_circularA_MAG_28743	4135	0.09242314100265503	0.19427449203112018
MetaSPAdes.k21-127.N16-D111_NODE_5692_length_4148_cov_131.072324_circularA_MAG_4366	4148	0.9728786945343018	0.010216028400936626
MetaFlye.tres-o3000-3x.N7_contig_591_length_5509_circularA_MAG_4982	5509	0.3572145104408264	0.10635244353803157
MetaSPAdes.k21-143.D76_NODE_3908_length_6076_cov_21.224490_circularA_MAG_7583	6076	0.13047048449516296	0.17359694841000076
MetaFlye.tres-o3000-3x.NX_contig_6929_length_8846_circularA_MAG_7363	8846	0.8393510580062866	0.022301533348440216
MetaSPAdes.k21-143.D37_NODE_3650_length_3489_cov_0.688163_circularA_MAG_2269	3489	0.18533821403980255	0.1519752247148576
MetaSPAdes.k21-143.D34_NODE_745_length_32787_cov_32.797633_circularA_MAG_2420	32787	0.9277650117874146	0.015786690837676563
MetaSPAdes.k21-127.N22-D79_NODE_7403_length_2621_cov_3.285769_circularA_MAG_3874	2621	0.055753398686647415	0.2274529798323136
MetaSPAdes.k21-143.D85_NODE_2209_length_9384_cov_0.588981_circularA_MAG_403	9384	0.18427211046218872	0.15233401314298664
MetaSPAdes.k21-127.N31-D58_NODE_1117_length_9643_cov_33.123509_circularA_MAG_1260	9643	0.12128175795078278	0.1782045471712365
MetaFlye.tres-o3000-3x.N7_contig_418_length_10899_circularA_MAG_236	10899	0.7484173774719238	0.029288465896215726
MetaSPAdes.k21-127.N31-D58_NODE_1054_length_10192_cov_0.561212_circularA_MAG_2258	10192	0.2004525363445282	0.1467444671047662
MetaSPAdes.k21-143.D130_NODE_7381_length_5500_cov_17.851636_circularA_MAG_810	5500	0.8064380884170532	0.024718634337940932
MetaSPAdes.k21-127.N25-D93_NODE_1341_length_4148_cov_307.713115_circularA_MAG_1472	4148	0.8754709959030151	0.019790014351537124
MetaSPAdes.k21-143.D123_NODE_1989_length_5316_cov_3.736456_circularA_MAG_3047	5316	0.9743756055831909	0.010008308784651409
MetaSPAdes.k21-143.D88_NODE_3970_length_5603_cov_1.574692_circularA_MAG_738	5603	0.9435387849807739	0.014351537125160511
MetaSPAdes.k21-127.N17-D38_NODE_1531_length_4148_cov_133.206606_circularA_MAG_1472	4148	0.8638503551483154	0.020602009215197524
MetaSPAdes.k21-143.D130_NODE_15238_length_2749_cov_32.476537_circularA_MAG_2563	2749	0.8199737071990967	0.023736687060956267
MetaSPAdes.k21-127.N21-D121_NODE_2373_length_4148_cov_90.298457_circularA_MAG_4366	4148	0.9691023826599121	0.011009139663116549
MetaSPAdes.k21-127.N26-D21_NODE_5225_length_4148_cov_237.130665_circularA_MAG_1472	4148	0.8794605135917664	0.019299040713044793
MetaSPAdes.k21-127.N23-D31_NODE_1738_length_9643_cov_7.438660_circularA_MAG_1260	9643	0.11864267289638519	0.17935644686154542
